ind1	ind2	match_perc
Mcapitata_HTHC_TP4_1328	Mcapitata_HTAC_TP8_2410	85.650000
Mcapitata_HTAC_TP8_2386	Mcapitata_HTHC_TP7_1126	85.650000
Mcapitata_HTHC_TP7_1126	Mcapitata_HTAC_TP8_2386	85.650000
Mcapitata_HTAC_TP7_1645	Mcapitata_HTHC_TP5_1449	85.650000
Mcapitata_HTHC_TP5_1449	Mcapitata_HTAC_TP7_1645	85.650000
Mcapitata_HTAC_TP7_1645	Mcapitata_HTHC_TP1_1323	85.650000
Mcapitata_HTHC_TP1_1323	Mcapitata_HTAC_TP7_1645	85.650000
Mcapitata_HTAC_TP7_1278	Mcapitata_HTHC_TP12_2190	85.650000
Mcapitata_HTHC_TP12_2190	Mcapitata_HTAC_TP7_1278	85.650000
Mcapitata_HTAC_TP5_1583	Mcapitata_HTHC_TP5_1694	85.650000
Mcapitata_HTHC_TP5_1694	Mcapitata_HTAC_TP5_1583	85.650000
Mcapitata_HTAC_TP5_1321	Mcapitata_HTHC_TP11_1270	85.650000
Mcapitata_HTHC_TP11_1270	Mcapitata_HTAC_TP5_1321	85.650000
Mcapitata_HTAC_TP3_2021	Mcapitata_HTAC_TP6_1705	85.650000
Mcapitata_HTAC_TP6_1705	Mcapitata_HTAC_TP3_2021	85.650000
Mcapitata_HTAC_TP3_1289	Mcapitata_HTAC_TP6_1705	85.650000
Mcapitata_HTAC_TP6_1705	Mcapitata_HTAC_TP3_1289	85.650000
Mcapitata_HTAC_TP1_2183	Mcapitata_HTHC_TP4_1124	85.650000
Mcapitata_HTHC_TP4_1124	Mcapitata_HTAC_TP1_2183	85.650000
Mcapitata_HTAC_TP1_2153	Mcapitata_HTHC_TP12_1274	85.650000
Mcapitata_HTHC_TP12_1274	Mcapitata_HTAC_TP1_2153	85.650000
Mcapitata_HTAC_TP1_2153	Mcapitata_HTAC_TP8_2410	85.650000
Mcapitata_HTAC_TP8_2410	Mcapitata_HTAC_TP1_2153	85.650000
Mcapitata_HTAC_TP1_1579	Mcapitata_HTAC_TP4_1269	85.650000
Mcapitata_HTAC_TP4_1269	Mcapitata_HTAC_TP1_1579	85.650000
Mcapitata_HTAC_TP12_1729	Mcapitata_HTHC_TP1_1145	85.650000
Mcapitata_HTHC_TP1_1145	Mcapitata_HTAC_TP12_1729	85.650000
Mcapitata_HTAC_TP12_1729	Mcapitata_HTAC_TP9_1467	85.650000
Mcapitata_HTAC_TP9_1467	Mcapitata_HTAC_TP12_1729	85.650000
Mcapitata_HTAC_TP12_1729	Mcapitata_HTAC_TP3_1289	85.650000
Mcapitata_HTAC_TP3_1289	Mcapitata_HTAC_TP12_1729	85.650000
Mcapitata_HTAC_TP11_1562	Mcapitata_HTAC_TP12_1729	85.650000
Mcapitata_HTAC_TP12_1729	Mcapitata_HTAC_TP11_1562	85.650000
Mcapitata_HTAC_TP11_1248	Mcapitata_HTAC_TP8_2410	85.650000
Mcapitata_HTAC_TP8_2410	Mcapitata_HTAC_TP11_1248	85.650000
Mcapitata_HTAC_TP10_1478	Mcapitata_HTAC_TP5_1321	85.650000
Mcapitata_HTAC_TP5_1321	Mcapitata_HTAC_TP10_1478	85.650000
Mcapitata_ATHC_TP9_2995	Mcapitata_HTAC_TP9_1467	85.650000
Mcapitata_HTAC_TP9_1467	Mcapitata_ATHC_TP9_2995	85.650000
Mcapitata_ATHC_TP8_1260	Mcapitata_HTAC_TP8_2410	85.650000
Mcapitata_HTAC_TP8_2410	Mcapitata_ATHC_TP8_1260	85.650000
Mcapitata_ATHC_TP7_2875	Mcapitata_HTHC_TP1_2081	85.650000
Mcapitata_HTHC_TP1_2081	Mcapitata_ATHC_TP7_2875	85.650000
Mcapitata_ATHC_TP7_1223	Mcapitata_HTHC_TP12_2190	85.650000
Mcapitata_HTHC_TP12_2190	Mcapitata_ATHC_TP7_1223	85.650000
Mcapitata_ATHC_TP6_2555	Mcapitata_HTHC_TP9_2009	85.650000
Mcapitata_HTHC_TP9_2009	Mcapitata_ATHC_TP6_2555	85.650000
Mcapitata_ATHC_TP6_2016	Mcapitata_HTHC_TP11_2511	85.650000
Mcapitata_HTHC_TP11_2511	Mcapitata_ATHC_TP6_2016	85.650000
Mcapitata_ATHC_TP6_1212	Mcapitata_ATHC_TP9_2995	85.650000
Mcapitata_ATHC_TP9_2995	Mcapitata_ATHC_TP6_1212	85.650000
Mcapitata_ATHC_TP5_2986	Mcapitata_HTHC_TP12_2190	85.650000
Mcapitata_HTHC_TP12_2190	Mcapitata_ATHC_TP5_2986	85.650000
Mcapitata_ATHC_TP5_2986	Mcapitata_ATHC_TP9_2862	85.650000
Mcapitata_ATHC_TP9_2862	Mcapitata_ATHC_TP5_2986	85.650000
Mcapitata_ATHC_TP5_1706	Mcapitata_HTHC_TP5_1345	85.650000
Mcapitata_HTHC_TP5_1345	Mcapitata_ATHC_TP5_1706	85.650000
Mcapitata_ATHC_TP4_2734	Mcapitata_HTHC_TP4_1328	85.650000
Mcapitata_HTHC_TP4_1328	Mcapitata_ATHC_TP4_2734	85.650000
Mcapitata_ATHC_TP3_2731	Mcapitata_HTAC_TP7_1645	85.650000
Mcapitata_HTAC_TP7_1645	Mcapitata_ATHC_TP3_2731	85.650000
Mcapitata_ATHC_TP3_1544	Mcapitata_HTAC_TP1_2153	85.650000
Mcapitata_HTAC_TP1_2153	Mcapitata_ATHC_TP3_1544	85.650000
Mcapitata_ATHC_TP3_1544	Mcapitata_ATHC_TP7_2875	85.650000
Mcapitata_ATHC_TP7_2875	Mcapitata_ATHC_TP3_1544	85.650000
Mcapitata_ATHC_TP1_2068	Mcapitata_ATHC_TP3_1544	85.650000
Mcapitata_ATHC_TP3_1544	Mcapitata_ATHC_TP1_2068	85.650000
Mcapitata_ATHC_TP1_1826	Mcapitata_HTAC_TP8_2410	85.650000
Mcapitata_HTAC_TP8_2410	Mcapitata_ATHC_TP1_1826	85.650000
Mcapitata_ATHC_TP1_1218	Mcapitata_HTAC_TP7_1278	85.650000
Mcapitata_HTAC_TP7_1278	Mcapitata_ATHC_TP1_1218	85.650000
Mcapitata_ATHC_TP12_1154	Mcapitata_HTHC_TP10_1689	85.650000
Mcapitata_HTHC_TP10_1689	Mcapitata_ATHC_TP12_1154	85.650000
Mcapitata_ATHC_TP12_1154	Mcapitata_ATHC_TP5_1706	85.650000
Mcapitata_ATHC_TP5_1706	Mcapitata_ATHC_TP12_1154	85.650000
Mcapitata_ATHC_TP11_2188	Mcapitata_HTHC_TP1_2081	85.650000
Mcapitata_HTHC_TP1_2081	Mcapitata_ATHC_TP11_2188	85.650000
Mcapitata_ATHC_TP11_2188	Mcapitata_ATHC_TP9_2995	85.650000
Mcapitata_ATHC_TP9_2995	Mcapitata_ATHC_TP11_2188	85.650000
Mcapitata_ATHC_TP10_1204	Mcapitata_ATHC_TP6_2016	85.650000
Mcapitata_ATHC_TP6_2016	Mcapitata_ATHC_TP10_1204	85.650000
Mcapitata_ATHC_TP10_1204	Mcapitata_ATHC_TP1_2068	85.650000
Mcapitata_ATHC_TP1_2068	Mcapitata_ATHC_TP10_1204	85.650000
Mcapitata_ATAC_TP9_1420	Mcapitata_HTHC_TP1_1145	85.650000
Mcapitata_HTHC_TP1_1145	Mcapitata_ATAC_TP9_1420	85.650000
Mcapitata_ATAC_TP9_1420	Mcapitata_HTAC_TP4_2000	85.650000
Mcapitata_HTAC_TP4_2000	Mcapitata_ATAC_TP9_1420	85.650000
Mcapitata_ATAC_TP9_1121	Mcapitata_HTHC_TP10_1074	85.650000
Mcapitata_HTHC_TP10_1074	Mcapitata_ATAC_TP9_1121	85.650000
Mcapitata_ATAC_TP9_1121	Mcapitata_ATHC_TP11_1237	85.650000
Mcapitata_ATHC_TP11_1237	Mcapitata_ATAC_TP9_1121	85.650000
Mcapitata_ATAC_TP8_1779	Mcapitata_HTHC_TP5_1694	85.650000
Mcapitata_HTHC_TP5_1694	Mcapitata_ATAC_TP8_1779	85.650000
Mcapitata_ATAC_TP8_1436	Mcapitata_HTAC_TP6_1705	85.650000
Mcapitata_HTAC_TP6_1705	Mcapitata_ATAC_TP8_1436	85.650000
Mcapitata_ATAC_TP8_1436	Mcapitata_HTAC_TP1_2153	85.650000
Mcapitata_HTAC_TP1_2153	Mcapitata_ATAC_TP8_1436	85.650000
Mcapitata_ATAC_TP7_1499	Mcapitata_HTHC_TP6_1604	85.650000
Mcapitata_HTHC_TP6_1604	Mcapitata_ATAC_TP7_1499	85.650000
Mcapitata_ATAC_TP6_2402	Mcapitata_HTHC_TP7_2419	85.650000
Mcapitata_HTHC_TP7_2419	Mcapitata_ATAC_TP6_2402	85.650000
Mcapitata_ATAC_TP6_2402	Mcapitata_ATHC_TP3_2866	85.650000
Mcapitata_ATHC_TP3_2866	Mcapitata_ATAC_TP6_2402	85.650000
Mcapitata_ATAC_TP6_2402	Mcapitata_ATAC_TP7_1058	85.650000
Mcapitata_ATAC_TP7_1058	Mcapitata_ATAC_TP6_2402	85.650000
Mcapitata_ATAC_TP5_1776	Mcapitata_ATHC_TP4_2734	85.650000
Mcapitata_ATHC_TP4_2734	Mcapitata_ATAC_TP5_1776	85.650000
Mcapitata_ATAC_TP5_1610	Mcapitata_HTHC_TP12_1274	85.650000
Mcapitata_HTHC_TP12_1274	Mcapitata_ATAC_TP5_1610	85.650000
Mcapitata_ATAC_TP5_1196	Mcapitata_ATHC_TP3_1544	85.650000
Mcapitata_ATHC_TP3_1544	Mcapitata_ATAC_TP5_1196	85.650000
Mcapitata_ATAC_TP4_1609	Mcapitata_HTHC_TP5_1345	85.650000
Mcapitata_HTHC_TP5_1345	Mcapitata_ATAC_TP4_1609	85.650000
Mcapitata_ATAC_TP4_1609	Mcapitata_ATHC_TP11_1237	85.650000
Mcapitata_ATHC_TP11_1237	Mcapitata_ATAC_TP4_1609	85.650000
Mcapitata_ATAC_TP4_1108	Mcapitata_HTAC_TP6_1588	85.650000
Mcapitata_HTAC_TP6_1588	Mcapitata_ATAC_TP4_1108	85.650000
Mcapitata_ATAC_TP4_1108	Mcapitata_ATAC_TP8_1083	85.650000
Mcapitata_ATAC_TP8_1083	Mcapitata_ATAC_TP4_1108	85.650000
Mcapitata_ATAC_TP3_1101	Mcapitata_HTHC_TP12_1274	85.650000
Mcapitata_HTHC_TP12_1274	Mcapitata_ATAC_TP3_1101	85.650000
Mcapitata_ATAC_TP1_1652	Mcapitata_ATHC_TP11_1237	85.650000
Mcapitata_ATHC_TP11_1237	Mcapitata_ATAC_TP1_1652	85.650000
Mcapitata_ATAC_TP1_1652	Mcapitata_ATAC_TP8_1436	85.650000
Mcapitata_ATAC_TP8_1436	Mcapitata_ATAC_TP1_1652	85.650000
Mcapitata_ATAC_TP1_1600	Mcapitata_HTAC_TP7_1645	85.650000
Mcapitata_HTAC_TP7_1645	Mcapitata_ATAC_TP1_1600	85.650000
Mcapitata_ATAC_TP1_1600	Mcapitata_ATAC_TP4_1108	85.650000
Mcapitata_ATAC_TP4_1108	Mcapitata_ATAC_TP1_1600	85.650000
Mcapitata_ATAC_TP1_1037	Mcapitata_ATHC_TP3_2866	85.650000
Mcapitata_ATHC_TP3_2866	Mcapitata_ATAC_TP1_1037	85.650000
Mcapitata_ATAC_TP1_1037	Mcapitata_ATAC_TP5_1196	85.650000
Mcapitata_ATAC_TP5_1196	Mcapitata_ATAC_TP1_1037	85.650000
Mcapitata_ATAC_TP12_2403	Mcapitata_ATHC_TP9_2995	85.650000
Mcapitata_ATHC_TP9_2995	Mcapitata_ATAC_TP12_2403	85.650000
Mcapitata_ATAC_TP12_1120	Mcapitata_HTHC_TP6_1604	85.650000
Mcapitata_HTHC_TP6_1604	Mcapitata_ATAC_TP12_1120	85.650000
Mcapitata_ATAC_TP10_1631	Mcapitata_ATHC_TP5_1706	85.650000
Mcapitata_ATHC_TP5_1706	Mcapitata_ATAC_TP10_1631	85.650000
Mcapitata_ATAC_TP10_1561	Mcapitata_HTHC_TP6_1317	85.650000
Mcapitata_HTHC_TP6_1317	Mcapitata_ATAC_TP10_1561	85.650000
Mcapitata_ATAC_TP10_1561	Mcapitata_HTAC_TP7_1278	85.650000
Mcapitata_HTAC_TP7_1278	Mcapitata_ATAC_TP10_1561	85.650000
Mcapitata_ATAC_TP10_1561	Mcapitata_ATAC_TP1_1652	85.650000
Mcapitata_ATAC_TP1_1652	Mcapitata_ATAC_TP10_1561	85.650000
Mcapitata_ATAC_TP10_1095	Mcapitata_HTHC_TP3_2518	85.650000
Mcapitata_HTHC_TP3_2518	Mcapitata_ATAC_TP10_1095	85.650000
Mcapitata_HTHC_TP8_1246	Mcapitata_HTHC_TP8_2067	85.640000
Mcapitata_HTHC_TP8_2067	Mcapitata_HTHC_TP8_1246	85.640000
Mcapitata_HTHC_TP3_2518	Mcapitata_HTHC_TP6_1317	85.640000
Mcapitata_HTHC_TP6_1317	Mcapitata_HTHC_TP3_2518	85.640000
Mcapitata_HTHC_TP12_1274	Mcapitata_HTHC_TP9_1078	85.640000
Mcapitata_HTHC_TP9_1078	Mcapitata_HTHC_TP12_1274	85.640000
Mcapitata_HTHC_TP11_2511	Mcapitata_HTHC_TP1_1145	85.640000
Mcapitata_HTHC_TP1_1145	Mcapitata_HTHC_TP11_2511	85.640000
Mcapitata_HTHC_TP11_1270	Mcapitata_HTHC_TP1_2081	85.640000
Mcapitata_HTHC_TP1_2081	Mcapitata_HTHC_TP11_1270	85.640000
Mcapitata_HTAC_TP7_1645	Mcapitata_HTHC_TP12_1140	85.640000
Mcapitata_HTHC_TP12_1140	Mcapitata_HTAC_TP7_1645	85.640000
Mcapitata_HTAC_TP7_1278	Mcapitata_HTAC_TP9_1467	85.640000
Mcapitata_HTAC_TP9_1467	Mcapitata_HTAC_TP7_1278	85.640000
Mcapitata_HTAC_TP6_1588	Mcapitata_HTHC_TP1_1145	85.640000
Mcapitata_HTHC_TP1_1145	Mcapitata_HTAC_TP6_1588	85.640000
Mcapitata_HTAC_TP5_1997	Mcapitata_HTHC_TP11_2511	85.640000
Mcapitata_HTHC_TP11_2511	Mcapitata_HTAC_TP5_1997	85.640000
Mcapitata_HTAC_TP1_2183	Mcapitata_HTHC_TP5_1694	85.640000
Mcapitata_HTHC_TP5_1694	Mcapitata_HTAC_TP1_2183	85.640000
Mcapitata_HTAC_TP1_2153	Mcapitata_HTHC_TP7_2419	85.640000
Mcapitata_HTHC_TP7_2419	Mcapitata_HTAC_TP1_2153	85.640000
Mcapitata_HTAC_TP1_1579	Mcapitata_HTHC_TP9_1078	85.640000
Mcapitata_HTHC_TP9_1078	Mcapitata_HTAC_TP1_1579	85.640000
Mcapitata_HTAC_TP1_1579	Mcapitata_HTHC_TP12_2190	85.640000
Mcapitata_HTHC_TP12_2190	Mcapitata_HTAC_TP1_1579	85.640000
Mcapitata_HTAC_TP1_1579	Mcapitata_HTHC_TP10_1332	85.640000
Mcapitata_HTHC_TP10_1332	Mcapitata_HTAC_TP1_1579	85.640000
Mcapitata_HTAC_TP12_1729	Mcapitata_HTAC_TP6_1588	85.640000
Mcapitata_HTAC_TP6_1588	Mcapitata_HTAC_TP12_1729	85.640000
Mcapitata_HTAC_TP12_1729	Mcapitata_HTAC_TP4_1481	85.640000
Mcapitata_HTAC_TP4_1481	Mcapitata_HTAC_TP12_1729	85.640000
Mcapitata_HTAC_TP10_1315	Mcapitata_HTHC_TP11_2511	85.640000
Mcapitata_HTHC_TP11_2511	Mcapitata_HTAC_TP10_1315	85.640000
Mcapitata_ATHC_TP9_2862	Mcapitata_HTHC_TP5_1345	85.640000
Mcapitata_HTHC_TP5_1345	Mcapitata_ATHC_TP9_2862	85.640000
Mcapitata_ATHC_TP8_2753	Mcapitata_HTAC_TP1_1579	85.640000
Mcapitata_HTAC_TP1_1579	Mcapitata_ATHC_TP8_2753	85.640000
Mcapitata_ATHC_TP7_2875	Mcapitata_HTAC_TP7_1278	85.640000
Mcapitata_HTAC_TP7_1278	Mcapitata_ATHC_TP7_2875	85.640000
Mcapitata_ATHC_TP7_2860	Mcapitata_HTHC_TP3_2518	85.640000
Mcapitata_HTHC_TP3_2518	Mcapitata_ATHC_TP7_2860	85.640000
Mcapitata_ATHC_TP7_2860	Mcapitata_HTAC_TP11_1248	85.640000
Mcapitata_HTAC_TP11_1248	Mcapitata_ATHC_TP7_2860	85.640000
Mcapitata_ATHC_TP7_1223	Mcapitata_HTAC_TP3_1289	85.640000
Mcapitata_HTAC_TP3_1289	Mcapitata_ATHC_TP7_1223	85.640000
Mcapitata_ATHC_TP6_2555	Mcapitata_HTAC_TP8_2410	85.640000
Mcapitata_HTAC_TP8_2410	Mcapitata_ATHC_TP6_2555	85.640000
Mcapitata_ATHC_TP6_1212	Mcapitata_HTAC_TP1_2153	85.640000
Mcapitata_HTAC_TP1_2153	Mcapitata_ATHC_TP6_1212	85.640000
Mcapitata_ATHC_TP6_1212	Mcapitata_HTAC_TP10_1754	85.640000
Mcapitata_HTAC_TP10_1754	Mcapitata_ATHC_TP6_1212	85.640000
Mcapitata_ATHC_TP5_1706	Mcapitata_HTHC_TP9_2009	85.640000
Mcapitata_HTHC_TP9_2009	Mcapitata_ATHC_TP5_1706	85.640000
Mcapitata_ATHC_TP4_2734	Mcapitata_HTHC_TP5_1345	85.640000
Mcapitata_HTHC_TP5_1345	Mcapitata_ATHC_TP4_2734	85.640000
Mcapitata_ATHC_TP4_2734	Mcapitata_HTAC_TP11_1562	85.640000
Mcapitata_HTAC_TP11_1562	Mcapitata_ATHC_TP4_2734	85.640000
Mcapitata_ATHC_TP3_2866	Mcapitata_HTHC_TP5_1345	85.640000
Mcapitata_HTHC_TP5_1345	Mcapitata_ATHC_TP3_2866	85.640000
Mcapitata_ATHC_TP3_2866	Mcapitata_ATHC_TP6_1212	85.640000
Mcapitata_ATHC_TP6_1212	Mcapitata_ATHC_TP3_2866	85.640000
Mcapitata_ATHC_TP3_1544	Mcapitata_HTAC_TP7_1722	85.640000
Mcapitata_HTAC_TP7_1722	Mcapitata_ATHC_TP3_1544	85.640000
Mcapitata_ATHC_TP3_1544	Mcapitata_ATHC_TP3_2731	85.640000
Mcapitata_ATHC_TP3_2731	Mcapitata_ATHC_TP3_1544	85.640000
Mcapitata_ATHC_TP1_2068	Mcapitata_ATHC_TP9_1148	85.640000
Mcapitata_ATHC_TP9_1148	Mcapitata_ATHC_TP1_2068	85.640000
Mcapitata_ATHC_TP1_1826	Mcapitata_ATHC_TP5_1706	85.640000
Mcapitata_ATHC_TP5_1706	Mcapitata_ATHC_TP1_1826	85.640000
Mcapitata_ATHC_TP1_1218	Mcapitata_HTAC_TP4_1269	85.640000
Mcapitata_HTAC_TP4_1269	Mcapitata_ATHC_TP1_1218	85.640000
Mcapitata_ATHC_TP1_1218	Mcapitata_HTAC_TP3_2021	85.640000
Mcapitata_HTAC_TP3_2021	Mcapitata_ATHC_TP1_1218	85.640000
Mcapitata_ATHC_TP1_1218	Mcapitata_ATHC_TP7_2875	85.640000
Mcapitata_ATHC_TP7_2875	Mcapitata_ATHC_TP1_1218	85.640000
Mcapitata_ATHC_TP12_2990	Mcapitata_HTHC_TP12_1274	85.640000
Mcapitata_HTHC_TP12_1274	Mcapitata_ATHC_TP12_2990	85.640000
Mcapitata_ATHC_TP12_2990	Mcapitata_HTAC_TP8_2410	85.640000
Mcapitata_HTAC_TP8_2410	Mcapitata_ATHC_TP12_2990	85.640000
Mcapitata_ATHC_TP12_2736	Mcapitata_HTAC_TP12_1729	85.640000
Mcapitata_HTAC_TP12_1729	Mcapitata_ATHC_TP12_2736	85.640000
Mcapitata_ATHC_TP11_2756	Mcapitata_ATHC_TP7_2860	85.640000
Mcapitata_ATHC_TP7_2860	Mcapitata_ATHC_TP11_2756	85.640000
Mcapitata_ATHC_TP11_2188	Mcapitata_HTHC_TP5_1345	85.640000
Mcapitata_HTHC_TP5_1345	Mcapitata_ATHC_TP11_2188	85.640000
Mcapitata_ATHC_TP11_2188	Mcapitata_HTAC_TP7_1278	85.640000
Mcapitata_HTAC_TP7_1278	Mcapitata_ATHC_TP11_2188	85.640000
Mcapitata_ATHC_TP10_2737	Mcapitata_HTHC_TP12_1140	85.640000
Mcapitata_HTHC_TP12_1140	Mcapitata_ATHC_TP10_2737	85.640000
Mcapitata_ATAC_TP9_1420	Mcapitata_ATHC_TP9_2862	85.640000
Mcapitata_ATHC_TP9_2862	Mcapitata_ATAC_TP9_1420	85.640000
Mcapitata_ATAC_TP9_1121	Mcapitata_ATHC_TP9_2862	85.640000
Mcapitata_ATHC_TP9_2862	Mcapitata_ATAC_TP9_1121	85.640000
Mcapitata_ATAC_TP8_1779	Mcapitata_HTAC_TP1_1579	85.640000
Mcapitata_HTAC_TP1_1579	Mcapitata_ATAC_TP8_1779	85.640000
Mcapitata_ATAC_TP8_1436	Mcapitata_HTAC_TP9_1467	85.640000
Mcapitata_HTAC_TP9_1467	Mcapitata_ATAC_TP8_1436	85.640000
Mcapitata_ATAC_TP8_1436	Mcapitata_HTAC_TP4_1481	85.640000
Mcapitata_HTAC_TP4_1481	Mcapitata_ATAC_TP8_1436	85.640000
Mcapitata_ATAC_TP8_1083	Mcapitata_HTAC_TP8_2410	85.640000
Mcapitata_HTAC_TP8_2410	Mcapitata_ATAC_TP8_1083	85.640000
Mcapitata_ATAC_TP8_1083	Mcapitata_HTAC_TP4_1481	85.640000
Mcapitata_HTAC_TP4_1481	Mcapitata_ATAC_TP8_1083	85.640000
Mcapitata_ATAC_TP7_1499	Mcapitata_ATHC_TP3_1544	85.640000
Mcapitata_ATHC_TP3_1544	Mcapitata_ATAC_TP7_1499	85.640000
Mcapitata_ATAC_TP7_1455	Mcapitata_ATHC_TP10_2737	85.640000
Mcapitata_ATHC_TP10_2737	Mcapitata_ATAC_TP7_1455	85.640000
Mcapitata_ATAC_TP6_2402	Mcapitata_HTHC_TP3_1128	85.640000
Mcapitata_HTHC_TP3_1128	Mcapitata_ATAC_TP6_2402	85.640000
Mcapitata_ATAC_TP4_1609	Mcapitata_HTHC_TP3_1277	85.640000
Mcapitata_HTHC_TP3_1277	Mcapitata_ATAC_TP4_1609	85.640000
Mcapitata_ATAC_TP4_1609	Mcapitata_HTAC_TP8_2386	85.640000
Mcapitata_HTAC_TP8_2386	Mcapitata_ATAC_TP4_1609	85.640000
Mcapitata_ATAC_TP4_1609	Mcapitata_ATAC_TP5_1610	85.640000
Mcapitata_ATAC_TP5_1610	Mcapitata_ATAC_TP4_1609	85.640000
Mcapitata_ATAC_TP4_1108	Mcapitata_ATHC_TP10_1204	85.640000
Mcapitata_ATHC_TP10_1204	Mcapitata_ATAC_TP4_1108	85.640000
Mcapitata_ATAC_TP3_1548	Mcapitata_HTHC_TP8_2067	85.640000
Mcapitata_HTHC_TP8_2067	Mcapitata_ATAC_TP3_1548	85.640000
Mcapitata_ATAC_TP3_1548	Mcapitata_HTAC_TP8_2410	85.640000
Mcapitata_HTAC_TP8_2410	Mcapitata_ATAC_TP3_1548	85.640000
Mcapitata_ATAC_TP1_1652	Mcapitata_HTAC_TP8_2410	85.640000
Mcapitata_HTAC_TP8_2410	Mcapitata_ATAC_TP1_1652	85.640000
Mcapitata_ATAC_TP1_1600	Mcapitata_HTAC_TP10_1754	85.640000
Mcapitata_HTAC_TP10_1754	Mcapitata_ATAC_TP1_1600	85.640000
Mcapitata_ATAC_TP1_1600	Mcapitata_HTAC_TP10_1478	85.640000
Mcapitata_HTAC_TP10_1478	Mcapitata_ATAC_TP1_1600	85.640000
Mcapitata_ATAC_TP1_1600	Mcapitata_ATHC_TP3_1544	85.640000
Mcapitata_ATHC_TP3_1544	Mcapitata_ATAC_TP1_1600	85.640000
Mcapitata_ATAC_TP1_1037	Mcapitata_HTAC_TP9_1467	85.640000
Mcapitata_HTAC_TP9_1467	Mcapitata_ATAC_TP1_1037	85.640000
Mcapitata_ATAC_TP12_2403	Mcapitata_HTHC_TP11_1270	85.640000
Mcapitata_HTHC_TP11_1270	Mcapitata_ATAC_TP12_2403	85.640000
Mcapitata_ATAC_TP12_2403	Mcapitata_ATHC_TP5_2986	85.640000
Mcapitata_ATHC_TP5_2986	Mcapitata_ATAC_TP12_2403	85.640000
Mcapitata_ATAC_TP10_1631	Mcapitata_HTAC_TP3_2021	85.640000
Mcapitata_HTAC_TP3_2021	Mcapitata_ATAC_TP10_1631	85.640000
Mcapitata_ATAC_TP10_1631	Mcapitata_ATAC_TP7_1499	85.640000
Mcapitata_ATAC_TP7_1499	Mcapitata_ATAC_TP10_1631	85.640000
Mcapitata_ATAC_TP10_1561	Mcapitata_HTHC_TP5_1694	85.640000
Mcapitata_HTHC_TP5_1694	Mcapitata_ATAC_TP10_1561	85.640000
Mcapitata_ATAC_TP10_1561	Mcapitata_ATAC_TP5_1196	85.640000
Mcapitata_ATAC_TP5_1196	Mcapitata_ATAC_TP10_1561	85.640000
Mcapitata_ATAC_TP10_1095	Mcapitata_HTAC_TP5_1321	85.640000
Mcapitata_HTAC_TP5_1321	Mcapitata_ATAC_TP10_1095	85.640000
Mcapitata_HTHC_TP5_1345	Mcapitata_HTHC_TP9_1078	85.630000
Mcapitata_HTHC_TP9_1078	Mcapitata_HTHC_TP5_1345	85.630000
Mcapitata_HTHC_TP5_1345	Mcapitata_HTHC_TP8_2067	85.630000
Mcapitata_HTHC_TP8_2067	Mcapitata_HTHC_TP5_1345	85.630000
Mcapitata_HTHC_TP3_1128	Mcapitata_HTHC_TP5_1345	85.630000
Mcapitata_HTHC_TP5_1345	Mcapitata_HTHC_TP3_1128	85.630000
Mcapitata_HTHC_TP1_1145	Mcapitata_HTHC_TP9_1078	85.630000
Mcapitata_HTHC_TP9_1078	Mcapitata_HTHC_TP1_1145	85.630000
Mcapitata_HTHC_TP1_1145	Mcapitata_HTHC_TP1_1323	85.630000
Mcapitata_HTHC_TP1_1323	Mcapitata_HTHC_TP1_1145	85.630000
Mcapitata_HTHC_TP12_2190	Mcapitata_HTHC_TP3_2518	85.630000
Mcapitata_HTHC_TP3_2518	Mcapitata_HTHC_TP12_2190	85.630000
Mcapitata_HTHC_TP11_1178	Mcapitata_HTHC_TP4_1124	85.630000
Mcapitata_HTHC_TP4_1124	Mcapitata_HTHC_TP11_1178	85.630000
Mcapitata_HTAC_TP9_1467	Mcapitata_HTHC_TP7_1126	85.630000
Mcapitata_HTHC_TP7_1126	Mcapitata_HTAC_TP9_1467	85.630000
Mcapitata_HTAC_TP9_1467	Mcapitata_HTHC_TP3_1277	85.630000
Mcapitata_HTHC_TP3_1277	Mcapitata_HTAC_TP9_1467	85.630000
Mcapitata_HTAC_TP8_2410	Mcapitata_HTHC_TP9_1078	85.630000
Mcapitata_HTHC_TP9_1078	Mcapitata_HTAC_TP8_2410	85.630000
Mcapitata_HTAC_TP8_2386	Mcapitata_HTHC_TP1_1323	85.630000
Mcapitata_HTHC_TP1_1323	Mcapitata_HTAC_TP8_2386	85.630000
Mcapitata_HTAC_TP7_1278	Mcapitata_HTHC_TP11_2511	85.630000
Mcapitata_HTHC_TP11_2511	Mcapitata_HTAC_TP7_1278	85.630000
Mcapitata_HTAC_TP4_2000	Mcapitata_HTHC_TP9_2009	85.630000
Mcapitata_HTHC_TP9_2009	Mcapitata_HTAC_TP4_2000	85.630000
Mcapitata_HTAC_TP4_2000	Mcapitata_HTAC_TP7_1645	85.630000
Mcapitata_HTAC_TP7_1645	Mcapitata_HTAC_TP4_2000	85.630000
Mcapitata_HTAC_TP3_2021	Mcapitata_HTAC_TP5_1997	85.630000
Mcapitata_HTAC_TP5_1997	Mcapitata_HTAC_TP3_2021	85.630000
Mcapitata_HTAC_TP3_1751	Mcapitata_HTHC_TP5_1694	85.630000
Mcapitata_HTHC_TP5_1694	Mcapitata_HTAC_TP3_1751	85.630000
